"concept_id","concept_name","concept_code","vocabulary_id"
36782121,"deferasirox 360 MG Delayed Release Oral Tablet [Exjade] Box of 90 by Novartis","OMOP4770407","RxNorm Extension"
21026537,"deferasirox 500 MG Oral Tablet","OMOP260993","RxNorm Extension"
42926823,"deferasirox 250 MG [J-JADE]","OMOP4653633","RxNorm Extension"
36782132,"deferasirox 180 MG Delayed Release Oral Tablet [Exjade] Box of 90","OMOP4770418","RxNorm Extension"
42926819,"deferasirox 250 MG Disintegrating Oral Tablet [HEMOSIROX]","OMOP4653629","RxNorm Extension"
46221230,"deferasirox Oral Tablet","1607783","RxNorm"
43173885,"deferasirox 500 MG Disintegrating Oral Tablet Box of 28","OMOP499913","RxNorm Extension"
42926816,"deferasirox 250 MG Oral Powder [EXPERID]","OMOP4653626","RxNorm Extension"
36248993,"Jadenu Oral Product","1607788","RxNorm"
41042786,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Gerke","OMOP2240748","RxNorm Extension"
40918001,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Eurim-Pharm","OMOP2115963","RxNorm Extension"
42926824,"deferasirox 125 MG Oral Powder","OMOP4653634","RxNorm Extension"
41199569,"deferasirox 125 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Cc","OMOP2397531","RxNorm Extension"
37593557,"deferasirox 180 MG Oral Tablet [Exjade] by Kohlpharma","OMOP4782993","RxNorm Extension"
40720448,"deferasirox 180 MG Oral Tablet [Exjade] by Novartis","OMOP4736486","RxNorm Extension"
1594126,"deferasirox 500 MG","1869544","RxNorm"
2917477,"deferasirox 360 MG Oral Tablet [Jadenu] Box of 30","OMOP5134300","RxNorm Extension"
42926815,"deferasirox 250 MG Oral Powder","OMOP4653625","RxNorm Extension"
40855786,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Abacus Medicine","OMOP2053748","RxNorm Extension"
2917476,"deferasirox 500 MG Effervescent Oral Tablet","OMOP5134299","RxNorm Extension"
2917468,"deferasirox 500 MG Effervescent Oral Tablet Box of 30","OMOP5134291","RxNorm Extension"
36782123,"deferasirox 360 MG Delayed Release Oral Tablet [Exjade]","OMOP4770409","RxNorm Extension"
2917505,"deferasirox 125 MG Effervescent Oral Tablet Box of 14 by Pharmacor","OMOP5134327","RxNorm Extension"
42614565,"deferasirox Oral Tablet [Chealac]","OMOP5159642","RxNorm Extension"
40127988,"deferasirox","597765","RxNorm"
44160218,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Abacus Medicine","OMOP3036941","RxNorm Extension"
2917500,"deferasirox 125 MG Effervescent Oral Tablet Box of 84","OMOP5134322","RxNorm Extension"
44175264,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] Box of 28 by Novartis","OMOP3051987","RxNorm Extension"
2917471,"deferasirox 500 MG Effervescent Oral Tablet Box of 14 by Pharmacor","OMOP5134294","RxNorm Extension"
41266252,"deferasirox 90 MG [Exjade]","OMOP2464214","RxNorm Extension"
1971680,"deferasirox 360 MG Delayed Release Oral Tablet [Exjade] Box of 90 by Cc","OMOP5164251","RxNorm Extension"
41242634,"deferasirox 500 MG Oral Tablet Box of 294","OMOP2440596","RxNorm Extension"
1594760,"deferasirox Oral Granules","1923821","RxNorm"
42926826,"deferasirox 125 MG Oral Powder [HEMO-JADE]","OMOP4653636","RxNorm Extension"
41180309,"deferasirox 90 MG Oral Tablet Box of 90","OMOP2378271","RxNorm Extension"
43516755,"deferasirox 250 MG Disintegrating Oral Tablet","OMOP2803870","RxNorm Extension"
41172904,"deferasirox 180 MG [Exjade]","OMOP2370866","RxNorm Extension"
42926849,"deferasirox Oral Powder [J-JADE]","OMOP4653659","RxNorm Extension"
2917487,"deferasirox 250 MG Effervescent Oral Tablet Box of 30","OMOP5134309","RxNorm Extension"
36782129,"deferasirox 90 MG Delayed Release Oral Tablet Box of 90","OMOP4770415","RxNorm Extension"
2917508,"deferasirox 125 MG Effervescent Oral Tablet Box of 10","OMOP5134330","RxNorm Extension"
42614566,"deferasirox Effervescent Oral Tablet","OMOP5159643","RxNorm Extension"
36782131,"deferasirox 180 MG Delayed Release Oral Tablet [Exjade] Box of 90 by Novartis","OMOP4770417","RxNorm Extension"
41011680,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Cc","OMOP2209642","RxNorm Extension"
43151717,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade]","OMOP499914","RxNorm Extension"
21026539,"deferasirox 500 MG Oral Tablet [Exjade] Box of 28 by Novartis","OMOP260998","RxNorm Extension"
42920202,"20 ML deferasirox 25 MG/ML Oral Suspension","OMOP4647056","RxNorm Extension"
36509496,"deferasirox 360 MG Oral Tablet [Exjade] by Cc","OMOP4836641","RxNorm Extension"
2917465,"deferasirox 500 MG Effervescent Oral Tablet [Exjade]","OMOP5134288","RxNorm Extension"
41261365,"deferasirox 250 MG Oral Tablet [Exjade] Box of 28 by NOVARTIS EUROPHARM (ROYAUME-UNI)","OMOP2459327","RxNorm Extension"
43517684,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] Box of 28","OMOP2804799","RxNorm Extension"
1594763,"Jadenu Granule Product","1923824","RxNorm"
42926842,"deferasirox 500 MG [EXPERID]","OMOP4653652","RxNorm Extension"
21046157,"deferasirox 125 MG Oral Tablet [Exjade] Box of 28 by Novartis","OMOP261007","RxNorm Extension"
2917482,"deferasirox 250 MG Effervescent Oral Tablet [Exjade]","OMOP5134305","RxNorm Extension"
36782128,"deferasirox 90 MG Delayed Release Oral Tablet [Exjade]","OMOP4770414","RxNorm Extension"
42926833,"deferasirox 25 MG/ML Oral Suspension","OMOP4653643","RxNorm Extension"
2917501,"deferasirox 125 MG Effervescent Oral Tablet Box of 30 by Pharmacor","OMOP5134323","RxNorm Extension"
42926834,"deferasirox 25 MG/ML Oral Suspension [FEDUROW]","OMOP4653644","RxNorm Extension"
1594122,"deferasirox 125 MG [Exjade]","1869536","RxNorm"
43037295,"deferasirox 180 MG Delayed Release Oral Tablet Box of 30","OMOP4852341","RxNorm Extension"
41086487,"deferasirox 125 MG Disintegrating Oral Tablet Box of 84","OMOP2284449","RxNorm Extension"
40720452,"deferasirox 500 MG Tablet for Oral Suspension [Exjade] by Novartis","OMOP4736482","RxNorm Extension"
42926827,"deferasirox 125 MG Oral Powder [J-JADE]","OMOP4653637","RxNorm Extension"
44037878,"deferasirox 360 MG Oral Tablet [Jadenu] by Novartis","OMOP1032509","RxNorm Extension"
21095201,"deferasirox 125 MG","OMOP261000","RxNorm Extension"
40720459,"deferasirox 360 MG Oral Tablet [Exjade] by Novartis","OMOP4736475","RxNorm Extension"
46221240,"deferasirox 90 MG","1607795","RxNorm"
44160219,"deferasirox 360 MG Oral Tablet [Exjade] Box of 90 by Novartis","OMOP3036942","RxNorm Extension"
44170061,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] Box of 84","OMOP3046784","RxNorm Extension"
46221229,"deferasirox 180 MG","1607781","RxNorm"
46221238,"deferasirox 360 MG [Jadenu]","1607793","RxNorm"
21065750,"deferasirox 125 MG [Exjade]","OMOP261001","RxNorm Extension"
43195741,"deferasirox Disintegrating Oral Tablet","OMOP499910","RxNorm Extension"
40961500,"deferasirox 250 MG Oral Tablet Box of 252","OMOP2159462","RxNorm Extension"
43515958,"deferasirox 250 MG Disintegrating Oral Tablet Box of 28","OMOP2803073","RxNorm Extension"
42926840,"deferasirox 500 MG Oral Powder [J-JADE]","OMOP4653650","RxNorm Extension"
40720446,"deferasirox 180 MG Oral Tablet [Exjade] Box of 30 by Novartis","OMOP4736488","RxNorm Extension"
41074113,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Canoma","OMOP2272075","RxNorm Extension"
1594761,"deferasirox 90 MG Oral Granules","1923822","RxNorm"
1594759,"deferasirox Granule Product","1923820","RxNorm"
36782136,"deferasirox Delayed Release Oral Tablet [Exjade]","OMOP4770422","RxNorm Extension"
41261362,"deferasirox 125 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Novartis","OMOP2459324","RxNorm Extension"
2917472,"deferasirox 500 MG Effervescent Oral Tablet Box of 14","OMOP5134295","RxNorm Extension"
1786083,"deferasirox 250 MG Tablet for Oral Suspension [Exjade]","616161","RxNorm"
41074112,"deferasirox 125 MG Oral Tablet [Exjade] Box of 28 by NOVARTIS EUROPHARM (ROYAUME-UNI)","OMOP2272074","RxNorm Extension"
43140703,"deferasirox 125 MG Disintegrating Oral Tablet [Exjade] Box of 28","OMOP499921","RxNorm Extension"
2917507,"deferasirox 125 MG Effervescent Oral Tablet Box of 10 by Pharmacor","OMOP5134329","RxNorm Extension"
40949357,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Orifarm Leverkus","OMOP2147319","RxNorm Extension"
36248992,"deferasirox Pill","1607782","RxNorm"
40720458,"deferasirox 360 MG Oral Tablet [Exjade] Box of 30 by Novartis","OMOP4736476","RxNorm Extension"
41065701,"deferasirox 180 MG Oral Tablet [Exjade] Box of 90","OMOP2263663","RxNorm Extension"
21114865,"deferasirox 250 MG","OMOP260982","RxNorm Extension"
